"CustomerID","Gender","Age","ResCountry"
16134,"female",74,"France"
16135,"female",35,"France"
16136,"male",23,"France"
16137,"female",69,"Germany"
16138,"female",64,"France"
16139,"female",60,"France"
16140,"female",21,"Spain"
16141,"female",38,"Belgium"
16142,"male",81,"France"
16143,"female",26,"Portugal"
16144,"male",22,"Belgium"
16145,"male",19,"UK"
16146,"female",16,"Belgium"
16147,"male",32,"Portugal"
16148,"male",87,"France"
16149,"male",22,"France"
16150,"male",18,"France"
16151,"male",37,"France"
16152,"male",41,"France"
16153,"male",62,"Belgium"
16154,"male",38,"Italy"
16155,"male",52,"Italy"
16156,"female",44,"Portugal"
16157,"female",27,"UK"
16158,"female",24,"UK"
16159,"male",84,"France"
16160,"other",30,"UK"
16161,"male",19,"Belgium"
16162,"other",24,"France"
16163,"other",41,"Spain"
16164,"female",23,"Italy"
16165,"male",22,"France"
16166,"male",19,"Spain"
16167,"female",61,"France"
16168,"male",34,"Portugal"
16169,"male",28,"France"
16170,"male",20,"France"
16171,"female",83,"France"
16172,"male",25,"France"
16173,"female",33,"France"
16174,"female",32,"Belgium"
16175,"male",24,"Belgium"
16176,"female",42,"UK"
16177,"female",18,"UK"
16178,"male",25,"France"
16179,"female",38,"France"
16180,"male",76,"Portugal"
16181,"female",28,"Portugal"
16182,"female",34,"UK"
16183,"female",26,"France"
16184,"male",28,"Spain"
16185,"male",24,"France"
16186,"female",21,"UK"
16187,"female",34,"France"
16188,"male",45,"Portugal"
16189,"other",61,"UK"
16190,"female",66,"Belgium"
16191,"male",35,"UK"
16192,"male",77,"France"
16193,"female",24,"Portugal"
16194,"female",44,"Spain"
16195,"male",42,"France"
16196,"male",18,"UK"
16197,"female",81,"France"
16198,"female",69,"Belgium"
16199,"male",19,"Italy"
16200,"male",33,"UK"
16201,"female",31,"France"
16202,"male",36,"UK"
16203,"female",64,"France"
16204,"male",22,"France"
16205,"male",40,"Belgium"
16206,"male",21,"France"
16207,"male",68,"France"
16208,"male",46,"France"
16209,"female",51,"UK"
16210,"female",41,"France"
16211,"female",34,"UK"
16212,"female",22,"France"
16213,"female",34,"UK"
16214,"female",22,"Germany"
16215,"male",36,"UK"
16216,"male",71,"France"
16217,"female",18,"France"
16218,"male",24,"Belgium"
16219,"male",57,"France"
16220,"female",16,"France"
16221,"male",86,"France"
16222,"male",24,"UK"
16223,"female",25,"France"
16224,"male",65,"France"
16225,"male",35,"France"
16226,"female",36,"UK"
16227,"male",55,"Italy"
16228,"female",26,"France"
16229,"male",22,"Germany"
16230,"male",34,"Spain"
16231,"female",69,"Belgium"
16232,"male",63,"France"
16233,"female",17,"France"
16234,"female",73,"UK"
16235,"male",50,"UK"
16236,"male",19,"Belgium"
16237,"female",62,"Germany"
16238,"male",34,"France"
16239,"male",28,"France"
16240,"female",53,"France"
16241,"female",34,"France"
16242,"female",86,"Belgium"
16243,"male",18,"France"
16244,"female",17,"France"
16245,"male",83,"Italy"
16246,"male",21,"France"
16247,"male",67,"France"
16248,"female",34,"Belgium"
16249,"female",36,"Belgium"
16250,"female",41,"Italy"
16251,"female",18,"France"
16252,"female",23,"Belgium"
16253,"female",51,"UK"
16254,"female",48,"Belgium"
16255,"male",33,"Italy"
16256,"male",28,"France"
16257,"male",28,"France"
16258,"female",17,"France"
16259,"other",45,"France"
16260,"male",17,"France"
16261,"female",41,"UK"
16262,"female",87,"France"
16263,"female",23,"France"
16264,"male",17,"Italy"
16265,"male",71,"UK"
16266,"female",57,"France"
16267,"male",32,"Italy"
16268,"female",21,"Belgium"
16269,"female",67,"Belgium"
16270,"female",41,"France"
16271,"female",26,"Italy"
16272,"male",28,"France"
16273,"male",73,"France"
16274,"other",31,"France"
16275,"male",28,"Italy"
16276,"female",38,"Spain"
16277,"female",48,"Belgium"
16278,"male",17,"France"
16279,"male",69,"Germany"
16280,"male",50,"France"
16281,"male",29,"Italy"
16282,"female",68,"France"
16283,"female",25,"Belgium"
16284,"female",22,"France"
16285,"male",40,"France"
16286,"female",51,"UK"
16287,"male",22,"France"
16288,"male",53,"France"
16289,"male",80,"France"
16290,"male",52,"Portugal"
16291,"male",21,"France"
16292,"male",22,"Belgium"
16293,"male",65,"France"
16294,"female",49,"France"
16295,"male",43,"Portugal"
16296,"male",30,"Belgium"
16297,"female",28,"France"
16298,"male",90,"France"
16299,"male",28,"UK"
16300,"female",54,"Belgium"
16301,"female",24,"France"
16302,"female",63,"France"
16303,"female",65,"France"
16304,"female",71,"Belgium"
16305,"female",22,"France"
16306,"male",63,"France"
16307,"female",37,"UK"
16308,"female",20,"France"
16309,"female",23,"Belgium"
16310,"male",38,"Portugal"
16311,"other",19,"France"
16312,"male",38,"France"
16313,"female",33,"Portugal"
16314,"male",89,"France"
16315,"female",37,"France"
16316,"female",24,"France"
16317,"female",58,"Belgium"
16318,"male",25,"Italy"
16319,"female",43,"France"
16320,"female",33,"France"
16321,"other",16,"France"
16322,"male",66,"Portugal"
16323,"male",32,"UK"
16324,"female",46,"France"
16325,"female",63,"France"
16326,"female",30,"Belgium"
16327,"female",35,"France"
16328,"male",20,"France"
16329,"male",61,"France"
16330,"male",49,"UK"
16331,"female",17,"France"
16332,"female",25,"Germany"
16333,"male",26,"France"
16334,"male",38,"France"
16335,"male",31,"France"
16336,"female",35,"France"
16337,"female",21,"France"
16338,"male",59,"Italy"
16339,"female",35,"France"
16340,"female",54,"UK"
16341,"male",17,"Belgium"
16342,"male",25,"France"
16343,"male",54,"Belgium"
16344,"male",21,"France"
16345,"male",34,"Italy"
16346,"male",30,"France"
16347,"male",22,"France"
16348,"male",71,"UK"
16349,"female",47,"France"
16350,"male",17,"Italy"
16351,"male",17,"France"
16352,"male",29,"France"
16353,"male",41,"Spain"
16354,"female",78,"Italy"
16355,"female",56,"France"
16356,"male",39,"France"
16357,"male",22,"UK"
16358,"male",29,"Belgium"
16359,"female",39,"Belgium"
16360,"male",64,"France"
16361,"male",56,"France"
16362,"male",44,"France"
16363,"male",30,"France"
16364,"male",54,"Portugal"
16365,"male",79,"Portugal"
16366,"female",27,"Belgium"
16367,"female",21,"France"
16368,"female",32,"Germany"
16369,"male",86,"Italy"
16370,"female",46,"France"
16371,"female",39,"France"
16372,"female",49,"France"
16373,"female",57,"UK"
16374,"female",36,"Italy"
16375,"female",47,"Belgium"
16376,"female",37,"France"
16377,"male",37,"Belgium"
16378,"male",30,"France"
16379,"male",41,"France"
16380,"male",34,"Belgium"
16381,"female",22,"UK"
16382,"male",71,"UK"
16383,"male",19,"Belgium"
16384,"male",20,"UK"
16385,"female",18,"France"
16386,"male",17,"Italy"
16387,"male",27,"Spain"
16388,"female",17,"France"
16389,"female",58,"France"
16390,"male",18,"France"
16391,"male",25,"UK"
16392,"female",29,"France"
16393,"female",39,"Belgium"
16394,"female",45,"UK"
16395,"female",20,"Belgium"
16396,"female",78,"France"
16397,"male",39,"France"
16398,"female",57,"UK"
16399,"male",37,"France"
16400,"male",78,"France"
16401,"female",49,"UK"
16402,"female",22,"France"
16403,"female",31,"France"
16404,"female",25,"France"
16405,"female",43,"France"
16406,"male",27,"France"
16407,"female",35,"France"
16408,"female",52,"Belgium"
16409,"male",34,"UK"
16410,"female",24,"France"
16411,"male",31,"UK"
16412,"male",27,"UK"
16413,"male",36,"Germany"
16414,"male",22,"France"
16415,"female",64,"France"
16416,"female",22,"Italy"
16417,"male",41,"Italy"
16418,"female",43,"Germany"
16419,"male",43,"France"
16420,"female",37,"Belgium"
16421,"female",80,"France"
16422,"female",16,"France"
16423,"female",22,"Belgium"
16424,"male",30,"UK"
16425,"female",38,"France"
16426,"male",20,"Italy"
16427,"female",39,"France"
16428,"female",21,"UK"
16429,"male",38,"France"
16430,"female",78,"France"
16431,"male",24,"France"
16432,"female",31,"France"
16433,"male",18,"France"
16434,"female",56,"France"
16435,"female",76,"France"
16436,"male",20,"France"
16437,"female",54,"France"
16438,"male",18,"Germany"
16439,"female",19,"France"
16440,"male",19,"UK"
16441,"male",23,"France"
16442,"female",28,"Italy"
16443,"female",18,"Belgium"
16444,"female",17,"France"
16445,"male",20,"UK"
16446,"male",23,"France"
16447,"female",35,"France"
16448,"male",69,"France"
16449,"female",29,"UK"
16450,"male",58,"UK"
16451,"female",30,"UK"
16452,"male",44,"UK"
16453,"male",19,"France"
16454,"female",26,"Belgium"
16455,"female",17,"France"
16456,"female",76,"France"
16457,"other",18,"UK"
16458,"female",20,"Spain"
16459,"female",33,"France"
16460,"male",26,"UK"
16461,"female",68,"UK"
16462,"female",17,"Belgium"
16463,"other",20,"Belgium"
16464,"male",37,"Belgium"
16465,"other",74,"Belgium"
16466,"male",26,"France"
16467,"male",31,"Portugal"
16468,"female",41,"France"
16469,"male",53,"Belgium"
16470,"female",41,"UK"
16471,"male",41,"Belgium"
16472,"female",65,"UK"
16473,"male",66,"France"
16474,"male",76,"France"
16475,"male",17,"France"
16476,"male",25,"Belgium"
16477,"female",44,"France"
16478,"female",55,"Germany"
16479,"female",17,"France"
16480,"male",42,"France"
16481,"male",52,"France"
16482,"female",80,"France"
16483,"female",43,"France"
16484,"female",57,"Belgium"
16485,"male",35,"Belgium"
16486,"female",37,"Portugal"
16487,"female",26,"France"
16488,"male",17,"Italy"
16489,"other",40,"Belgium"
16490,"male",17,"France"
16491,"male",23,"France"
16492,"male",52,"France"
16493,"male",22,"Belgium"
16494,"other",50,"France"
16495,"male",38,"France"
16496,"male",84,"UK"
16497,"female",29,"Portugal"
16498,"other",66,"Belgium"
16499,"female",31,"Belgium"
16500,"male",47,"UK"
16501,"male",42,"Belgium"
16502,"male",61,"France"
16503,"male",31,"France"
16504,"male",24,"Belgium"
16505,"male",66,"France"
16506,"male",81,"Belgium"
16507,"female",58,"UK"
16508,"female",43,"France"
16509,"male",61,"Italy"
16510,"female",28,"Germany"
16511,"male",53,"France"
16512,"male",17,"France"
16513,"male",37,"Italy"
16514,"female",55,"Italy"
16515,"male",17,"France"
16516,"female",22,"UK"
16517,"male",26,"Portugal"
16518,"female",89,"UK"
16519,"male",70,"France"
16520,"female",26,"Belgium"
16521,"female",90,"France"
16522,"female",67,"France"
16523,"female",23,"Italy"
16524,"female",30,"Belgium"
16525,"female",25,"Portugal"
16526,"female",21,"France"
16527,"male",47,"Belgium"
16528,"male",67,"France"
16529,"female",73,"Belgium"
16530,"female",41,"France"
16531,"male",43,"France"
16532,"male",30,"France"
16533,"male",90,"UK"
16534,"other",34,"France"
16535,"male",49,"France"
16536,"female",63,"France"
16537,"male",60,"Belgium"
16538,"male",61,"UK"
16539,"female",26,"France"
16540,"female",25,"Belgium"
16541,"male",53,"France"
16542,"other",42,"France"
16543,"male",48,"France"
16544,"male",25,"France"
16545,"female",22,"France"
16546,"male",26,"Belgium"
16547,"female",81,"France"
16548,"female",18,"France"
16549,"male",33,"France"
16550,"male",87,"UK"
16551,"female",32,"France"
16552,"male",34,"France"
16553,"male",53,"France"
16554,"female",32,"UK"
16555,"male",57,"France"
16556,"male",54,"France"
16557,"female",35,"France"
16558,"female",38,"France"
16559,"male",30,"UK"
16560,"male",42,"Germany"
16561,"other",21,"France"
16562,"male",18,"Belgium"
16563,"male",55,"France"
16564,"female",46,"France"
16565,"female",26,"UK"
16566,"male",56,"Belgium"
16567,"female",20,"France"
16568,"male",24,"Belgium"
16569,"male",17,"France"
16570,"female",37,"France"
16571,"male",52,"Belgium"
16572,"female",20,"France"
16573,"male",56,"France"
16574,"male",43,"Spain"
16575,"female",76,"France"
16576,"male",42,"France"
16577,"male",56,"Belgium"
16578,"male",51,"France"
16579,"other",62,"UK"
16580,"female",46,"France"
16581,"male",84,"Germany"
16582,"male",29,"France"
16583,"male",60,"Belgium"
16584,"male",28,"France"
16585,"male",28,"France"
16586,"male",31,"UK"
16587,"female",19,"France"
16588,"male",75,"France"
16589,"female",28,"Belgium"
16590,"male",63,"Belgium"
16591,"female",69,"Belgium"
16592,"female",22,"France"
16593,"male",20,"France"
16594,"female",28,"France"
16595,"male",17,"France"
16596,"male",50,"Italy"
16597,"male",17,"France"
16598,"male",63,"Belgium"
16599,"female",60,"UK"
16600,"male",20,"UK"
16601,"female",66,"France"
16602,"male",66,"France"
16603,"female",21,"Belgium"
16604,"male",32,"France"
16605,"male",80,"France"
16606,"female",34,"Portugal"
16607,"male",89,"Portugal"
16608,"female",26,"France"
16609,"male",39,"France"
16610,"female",37,"France"
16611,"male",20,"France"
16612,"male",17,"France"
16613,"other",31,"France"
16614,"male",27,"Belgium"
16615,"male",60,"France"
16616,"female",37,"UK"
16617,"other",42,"UK"
16618,"female",43,"France"
16619,"female",58,"France"
16620,"female",16,"Italy"
16621,"male",20,"France"
16622,"male",44,"UK"
16623,"male",28,"Italy"
16624,"female",80,"Spain"
16625,"female",65,"UK"
16626,"female",38,"UK"
16627,"male",22,"Belgium"
16628,"female",65,"France"
16629,"male",58,"France"
16630,"male",24,"France"
16631,"female",44,"Portugal"
16632,"female",53,"UK"
16633,"male",24,"UK"
16634,"female",19,"Belgium"
16635,"male",36,"UK"
16636,"female",75,"France"
16637,"female",80,"France"
16638,"female",34,"France"
16639,"male",76,"Germany"
16640,"male",75,"France"
16641,"female",58,"France"
16642,"other",35,"UK"
16643,"male",24,"France"
16644,"female",52,"France"
16645,"female",35,"France"
16646,"other",75,"France"
16647,"male",35,"France"
16648,"female",35,"France"
16649,"male",16,"France"
16650,"female",76,"France"
16651,"male",22,"France"
16652,"female",49,"Italy"
16653,"male",47,"Spain"
16654,"male",42,"France"
16655,"male",34,"Belgium"
16656,"female",52,"France"
16657,"female",39,"France"
16658,"male",49,"Belgium"
16659,"female",32,"France"
16660,"female",85,"France"
16661,"male",30,"Portugal"
16662,"male",33,"France"
16663,"female",58,"France"
16664,"male",47,"Italy"
16665,"female",57,"France"
16666,"male",18,"France"
16667,"female",22,"Belgium"
16668,"male",18,"Spain"
16669,"female",32,"France"
16670,"male",71,"France"
16671,"male",28,"France"
16672,"male",62,"UK"
16673,"other",47,"UK"
16674,"male",39,"France"
16675,"female",19,"France"
16676,"male",18,"UK"
16677,"female",40,"France"
16678,"male",88,"UK"
16679,"female",59,"France"
16680,"male",56,"Belgium"
16681,"male",30,"Spain"
16682,"male",34,"France"
16683,"male",57,"France"
16684,"male",29,"France"
16685,"female",60,"Portugal"
16686,"female",54,"France"
16687,"female",34,"UK"
16688,"female",30,"Belgium"
16689,"female",26,"France"
16690,"female",32,"France"
16691,"female",23,"Belgium"
16692,"male",24,"UK"
16693,"male",22,"France"
16694,"female",28,"Belgium"
16695,"female",31,"France"
16696,"male",48,"France"
16697,"female",22,"UK"
16698,"male",22,"France"
16699,"female",18,"Belgium"
16700,"male",69,"France"
16701,"male",39,"France"
16702,"female",20,"Italy"
16703,"male",21,"Portugal"
16704,"male",33,"Germany"
16705,"female",26,"France"
16706,"female",57,"Portugal"
16707,"female",32,"France"
16708,"female",29,"France"
16709,"female",38,"Italy"
16710,"female",36,"UK"
16711,"male",47,"France"
16712,"female",20,"UK"
16713,"female",19,"Belgium"
16714,"female",38,"Belgium"
16715,"male",74,"France"
16716,"male",17,"UK"
16717,"male",47,"France"
16718,"female",78,"Belgium"
16719,"male",37,"France"
16720,"female",18,"France"
16721,"female",72,"Italy"
16722,"female",43,"Belgium"
16723,"male",41,"Belgium"
16724,"male",18,"France"
16725,"male",24,"Belgium"
16726,"female",22,"France"
16727,"other",56,"France"
16728,"male",31,"France"
16729,"female",25,"France"
16730,"male",69,"UK"
16731,"female",24,"France"
16732,"female",17,"UK"
16733,"male",16,"France"
16734,"female",32,"France"
16735,"female",46,"France"
16736,"female",42,"Italy"
16737,"male",77,"France"
16738,"female",20,"Belgium"
16739,"female",81,"Belgium"
16740,"female",50,"UK"
16741,"male",36,"France"
16742,"male",58,"UK"
16743,"male",59,"France"
16744,"female",22,"France"
16745,"male",48,"Belgium"
16746,"male",43,"France"
16747,"male",26,"Germany"
16748,"male",24,"Italy"
16749,"male",30,"France"
16750,"female",34,"France"
16751,"female",16,"France"
16752,"female",26,"Spain"
16753,"male",18,"France"
16754,"female",18,"France"
16755,"male",44,"France"
16756,"female",26,"UK"
16757,"female",62,"France"
16758,"male",66,"France"
16759,"male",17,"France"
16760,"other",41,"Spain"
16761,"male",79,"France"
16762,"male",29,"Belgium"
16763,"female",18,"UK"
16764,"male",35,"UK"
16765,"male",31,"France"
16766,"female",35,"Italy"
16767,"male",40,"UK"
16768,"male",24,"France"
16769,"male",17,"France"
16770,"male",86,"Belgium"
16771,"female",21,"France"
16772,"female",27,"France"
16773,"other",25,"UK"
16774,"male",70,"UK"
16775,"female",50,"Belgium"
16776,"male",25,"France"
16777,"male",67,"UK"
16778,"female",73,"Portugal"
16779,"male",23,"France"
16780,"male",40,"Italy"
16781,"male",21,"Belgium"
16782,"male",19,"France"
16783,"male",26,"Belgium"
16784,"male",83,"France"
16785,"male",26,"Belgium"
16786,"male",42,"France"
16787,"female",28,"France"
16788,"male",42,"France"
16789,"female",33,"France"
16790,"female",30,"UK"
16791,"male",48,"France"
16792,"male",58,"UK"
16793,"male",16,"France"
16794,"female",74,"France"
16795,"female",30,"France"
16796,"male",26,"UK"
16797,"male",21,"Belgium"
16798,"male",47,"UK"
16799,"male",48,"France"
16800,"female",78,"Germany"
16801,"male",84,"France"
16802,"female",16,"Belgium"
16803,"female",23,"France"
16804,"female",19,"France"
16805,"male",41,"France"
16806,"male",45,"Italy"
16807,"female",28,"UK"
16808,"male",73,"France"
16809,"other",17,"Belgium"
16810,"female",28,"Belgium"
16811,"female",50,"France"
16812,"male",60,"UK"
16813,"female",77,"France"
16814,"female",46,"France"
16815,"female",18,"UK"
16816,"female",61,"France"
16817,"female",33,"Belgium"
16818,"male",34,"Belgium"
16819,"female",46,"Belgium"
16820,"female",60,"France"
16821,"male",27,"France"
16822,"female",62,"France"
16823,"female",58,"France"
16824,"female",18,"France"
16825,"female",70,"France"
16826,"male",59,"France"
16827,"female",24,"Belgium"
16828,"male",26,"France"
16829,"male",21,"France"
16830,"male",30,"France"
16831,"female",21,"Belgium"
16832,"other",34,"France"
16833,"male",21,"France"
16834,"male",30,"UK"
16835,"other",33,"Portugal"
16836,"female",24,"UK"
16837,"male",24,"Italy"
16838,"male",31,"France"
16839,"female",31,"France"
16840,"male",90,"UK"
16841,"male",32,"Portugal"
16842,"other",19,"France"
16843,"female",28,"France"
16844,"female",83,"Portugal"
16845,"other",36,"France"
16846,"male",46,"France"
16847,"male",16,"France"
16848,"female",20,"France"
16849,"female",37,"Portugal"
16850,"female",28,"France"
16851,"female",34,"Portugal"
16852,"male",18,"France"
16853,"male",23,"France"
16854,"female",63,"Italy"
16855,"female",65,"France"
16856,"female",77,"France"
16857,"other",21,"France"
16858,"male",33,"UK"
16859,"male",17,"France"
16860,"female",22,"France"
16861,"male",27,"Germany"
16862,"female",88,"France"
16863,"female",55,"UK"
16864,"female",54,"France"
16865,"male",37,"France"
16866,"male",20,"France"
16867,"male",21,"France"
16868,"male",39,"France"
16869,"male",66,"France"
16870,"female",36,"Belgium"
16871,"female",58,"France"
16872,"female",29,"France"
16873,"male",49,"France"
16874,"male",18,"France"
16875,"female",31,"UK"
16876,"female",17,"France"
16877,"female",35,"France"
16878,"male",47,"France"
16879,"female",37,"Belgium"
16880,"female",59,"France"
16881,"male",61,"Belgium"
16882,"other",46,"France"
16883,"male",58,"France"
16884,"male",68,"France"
16885,"female",35,"France"
16886,"male",55,"Belgium"
16887,"female",20,"Portugal"
16888,"male",78,"Belgium"
16889,"female",82,"France"
16890,"female",27,"Spain"
16891,"male",21,"UK"
16892,"male",56,"Belgium"
16893,"male",33,"Belgium"
16894,"female",48,"Belgium"
16895,"female",56,"Italy"
16896,"female",21,"UK"
16897,"female",25,"Belgium"
16898,"male",38,"France"
16899,"female",28,"France"
16900,"male",17,"Belgium"
16901,"male",75,"France"
16902,"male",40,"France"
16903,"female",39,"UK"
16904,"other",69,"Belgium"
16905,"male",39,"UK"
16906,"female",32,"France"
16907,"female",21,"France"
16908,"female",22,"France"
16909,"female",33,"UK"
16910,"female",19,"France"
16911,"female",66,"UK"
16912,"male",42,"Belgium"
16913,"other",21,"Belgium"
16914,"male",39,"UK"
16915,"other",55,"Italy"
16916,"male",34,"France"
16917,"female",20,"UK"
16918,"female",46,"France"
16919,"male",39,"France"
16920,"male",42,"France"
16921,"female",43,"Portugal"
16922,"other",73,"Italy"
16923,"female",88,"France"
16924,"male",29,"UK"
16925,"male",52,"France"
16926,"male",74,"France"
16927,"male",28,"France"
16928,"female",17,"Belgium"
16929,"female",62,"France"
16930,"female",19,"UK"
16931,"female",26,"France"
16932,"female",17,"France"
16933,"female",43,"UK"
16934,"male",60,"France"
16935,"female",81,"UK"
16936,"male",52,"Belgium"
16937,"male",32,"Belgium"
16938,"male",33,"Portugal"
16939,"female",28,"Belgium"
16940,"male",35,"France"
16941,"female",26,"France"
16942,"female",28,"France"
16943,"female",56,"France"
16944,"male",54,"Germany"
16945,"male",24,"France"
16946,"female",86,"France"
16947,"female",16,"France"
16948,"male",43,"France"
16949,"female",59,"France"
16950,"female",44,"Belgium"
16951,"female",78,"France"
16952,"male",45,"UK"
16953,"male",25,"France"
16954,"male",27,"France"
16955,"male",21,"France"
16956,"female",44,"France"
16957,"female",26,"France"
16958,"male",25,"UK"
16959,"male",58,"France"
16960,"male",58,"France"
16961,"male",39,"France"
16962,"male",25,"Belgium"
16963,"male",22,"France"
16964,"male",19,"Belgium"
16965,"female",24,"Italy"
16966,"female",45,"France"
16967,"female",25,"France"
16968,"male",19,"Belgium"
16969,"male",50,"France"
16970,"female",71,"France"
16971,"male",25,"Belgium"
16972,"other",90,"France"
16973,"male",49,"UK"
16974,"male",67,"Belgium"
16975,"male",52,"Belgium"
16976,"male",35,"France"
16977,"female",32,"France"
16978,"female",46,"France"
16979,"female",37,"Spain"
16980,"female",28,"Belgium"
16981,"other",44,"Belgium"
16982,"female",20,"France"
16983,"male",38,"Belgium"
16984,"other",53,"France"
16985,"female",36,"France"
16986,"male",33,"Belgium"
16987,"other",33,"France"
16988,"other",23,"France"
16989,"male",17,"Belgium"
16990,"male",31,"Italy"
16991,"female",20,"France"
16992,"male",27,"UK"
16993,"male",22,"France"
16994,"female",35,"France"
16995,"female",41,"Belgium"
16996,"female",40,"France"
16997,"male",79,"Portugal"
16998,"female",29,"UK"
16999,"female",27,"France"
17000,"other",19,"Spain"
17001,"male",20,"UK"
17002,"female",43,"UK"
17003,"male",26,"France"
17004,"male",36,"Belgium"
17005,"male",22,"France"
17006,"male",28,"France"
17007,"female",21,"Italy"
17008,"male",26,"Belgium"
17009,"male",19,"Italy"
17010,"male",43,"France"
17011,"male",20,"Belgium"
17012,"female",50,"France"
17013,"male",22,"France"
17014,"female",33,"Germany"
17015,"female",36,"France"
17016,"male",30,"Spain"
17017,"male",40,"France"
17018,"female",47,"France"
17019,"male",55,"UK"
17020,"female",73,"France"
17021,"male",57,"France"
17022,"female",28,"France"
17023,"female",34,"Spain"
17024,"male",49,"France"
17025,"other",21,"Spain"
17026,"male",33,"France"
17027,"female",46,"Belgium"
17028,"female",29,"France"
17029,"female",37,"Italy"
17030,"male",60,"France"
17031,"male",45,"France"
17032,"female",32,"France"
17033,"male",56,"France"
17034,"female",47,"France"
17035,"female",29,"France"
17036,"female",47,"France"
17037,"female",28,"France"
17038,"male",36,"Italy"
17039,"male",78,"France"
17040,"male",45,"France"
17041,"other",28,"Belgium"
17042,"female",73,"Italy"
17043,"male",52,"France"
17044,"male",37,"France"
17045,"other",82,"France"
17046,"male",25,"France"
17047,"male",19,"France"
17048,"female",55,"France"
17049,"male",59,"Belgium"
17050,"male",59,"UK"
17051,"female",18,"France"
17052,"female",71,"France"
17053,"male",74,"Belgium"
17054,"female",21,"France"
17055,"female",27,"France"
17056,"female",80,"UK"
17057,"female",62,"France"
17058,"other",48,"France"
17059,"male",17,"Spain"
17060,"other",46,"Spain"
17061,"female",32,"Belgium"
17062,"female",22,"Belgium"
17063,"male",19,"UK"
17064,"female",34,"France"
17065,"female",83,"Belgium"
17066,"male",62,"Belgium"
17067,"female",21,"Italy"
17068,"female",21,"Belgium"
17069,"female",34,"Belgium"
17070,"male",48,"UK"
17071,"female",39,"UK"
17072,"female",31,"Germany"
17073,"female",31,"France"
17074,"female",70,"France"
17075,"male",48,"Portugal"
17076,"female",43,"Italy"
17077,"female",26,"France"
17078,"female",43,"Italy"
17079,"male",20,"France"
17080,"male",48,"France"
17081,"female",61,"France"
17082,"female",18,"France"
17083,"female",26,"Belgium"
17084,"female",27,"France"
17085,"female",34,"France"
17086,"female",23,"Belgium"
17087,"male",19,"France"
17088,"male",34,"France"
17089,"female",70,"France"
17090,"male",44,"UK"
17091,"male",60,"France"
17092,"female",40,"UK"
17093,"female",35,"Portugal"
17094,"female",58,"Belgium"
17095,"female",17,"France"
17096,"male",35,"France"
17097,"male",30,"France"
17098,"male",16,"France"
17099,"male",27,"France"
17100,"male",17,"France"
17101,"male",32,"Germany"
17102,"other",69,"Italy"
17103,"male",45,"Italy"
17104,"male",61,"France"
17105,"male",50,"UK"
17106,"female",33,"UK"
17107,"male",37,"Belgium"
17108,"female",35,"UK"
17109,"female",17,"UK"
17110,"male",51,"France"
17111,"female",48,"France"
17112,"female",18,"Germany"
17113,"female",30,"Belgium"
17114,"female",37,"France"
17115,"male",23,"Spain"
17116,"male",58,"UK"
17117,"female",18,"France"
17118,"other",36,"France"
17119,"male",86,"Italy"
17120,"female",28,"France"
17121,"female",57,"Portugal"
17122,"male",70,"UK"
17123,"female",46,"France"
17124,"female",24,"Belgium"
17125,"male",21,"UK"
17126,"male",28,"France"
17127,"male",33,"France"
17128,"female",59,"Belgium"
17129,"female",17,"Italy"
17130,"female",69,"Portugal"
17131,"male",21,"UK"
17132,"female",76,"France"
17133,"male",24,"France"
17134,"male",18,"UK"
17135,"male",25,"Belgium"
17136,"male",29,"France"
17137,"male",48,"France"
17138,"male",40,"UK"
17139,"female",18,"Italy"
17140,"male",25,"Belgium"
17141,"male",30,"Spain"
17142,"male",60,"France"
17143,"male",38,"Italy"
17144,"male",51,"France"
17145,"female",48,"France"
17146,"female",25,"UK"
17147,"male",36,"France"
17148,"female",21,"France"
17149,"male",49,"France"
17150,"male",39,"France"
17151,"female",56,"Italy"
17152,"male",40,"France"
17153,"female",19,"France"
17154,"male",23,"France"
17155,"male",37,"UK"
17156,"female",21,"Spain"
17157,"other",18,"France"
17158,"female",72,"France"
17159,"male",18,"UK"
17160,"female",28,"France"
17161,"female",35,"France"
17162,"female",59,"UK"
17163,"male",44,"UK"
17164,"male",25,"France"
17165,"male",30,"UK"
17166,"female",37,"France"
17167,"other",24,"Spain"
17168,"female",24,"Italy"
17169,"female",40,"Portugal"
17170,"male",34,"UK"
17171,"male",28,"UK"
17172,"male",35,"France"
17173,"other",31,"France"
17174,"male",73,"France"
17175,"female",19,"France"
17176,"male",32,"France"
17177,"male",30,"UK"
17178,"female",45,"France"
17179,"male",80,"France"
17180,"female",18,"UK"
17181,"male",35,"France"
17182,"male",63,"Belgium"
17183,"male",23,"Germany"
17184,"female",56,"Italy"
17185,"female",22,"France"
17186,"female",36,"Italy"
17187,"female",30,"UK"
17188,"female",28,"France"
17189,"female",21,"France"
17190,"male",80,"France"
17191,"female",25,"France"
17192,"other",30,"UK"
17193,"male",26,"France"
17194,"male",67,"France"
17195,"male",39,"Italy"
17196,"female",85,"France"
17197,"male",23,"France"
17198,"female",18,"Belgium"
17199,"male",16,"France"
17200,"male",30,"France"
17201,"female",44,"UK"
17202,"female",49,"France"
17203,"other",27,"France"
17204,"female",16,"Belgium"
17205,"male",53,"Belgium"
17206,"male",21,"France"
17207,"male",51,"Germany"
17208,"male",75,"France"
17209,"female",50,"France"
17210,"female",35,"Germany"
